Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
1971,02,20,21:49:55,18.0912,-99.3876,76.1,4.5,"GUERRERO, MEXICO",35934595
1971,05,03,08:09:47,16.4202,-93.9136,127.5,4.5,"CHIAPAS, MEXICO",42106187
1971,08,02,08:53:15,16.7027,-99.2807,57.1,4.5,"NEAR COAST OF GUERRERO, MEXICO",49971195
1971,08,13,10:17:37,19.6318,-106.1309,46,4.5,"OFF COAST OF JALISCO, MEXICO",50926657
1971,09,23,06:28:34,14.5117,-93.9107,38.6,4.5,"NEAR COAST OF CHIAPAS, MEXICO",54455314
1971,10,10,01:50:35,14.5144,-93.744,17.7,4.5,"NEAR COAST OF CHIAPAS, MEXICO",55907435
1971,11,02,11:05:28,19.6087,-108.9622,33,4.5,"REVILLA GIGEDO ISLANDS REGION",57927928
1971,12,30,02:05:16,14.8184,-94.1745,64.1,4.5,"OFF COAST OF CHIAPAS, MEXICO",62906716
1972,01,29,07:05:00,16.2025,-95.2646,48.5,4.5,"OAXACA, MEXICO",65516700
1972,01,30,14:59:38,13.9054,-93.1112,40.2,4.5,"OFF COAST OF CHIAPAS, MEXICO",65631578
1972,03,07,14:06:21,14.4405,-93.9305,34.2,4.5,"NEAR COAST OF CHIAPAS, MEXICO",68825181
1972,03,08,01:50:29,14.5633,-93.8865,14.3,4.5,"NEAR COAST OF CHIAPAS, MEXICO",68867429
1972,04,12,16:59:11,14.5138,-93.3074,0,4.5,"NEAR COAST OF CHIAPAS, MEXICO",71945951
1972,06,09,03:58:04,16.3095,-96.8479,55.8,4.5,"OAXACA, MEXICO",76910284
1972,08,11,10:54:49,15.7547,-93.7817,113,4.5,"NEAR COAST OF CHIAPAS, MEXICO",82378489
1972,09,03,19:53:10,29.7728,-113.2149,14.4,4.5,"GULF OF CALIFORNIA",84397990
1972,09,15,09:20:38,17.8195,-101.1293,87.9,4.5,"NEAR COAST OF GUERRERO, MEXICO",85396838
1972,11,21,04:04:54,15.3369,-95.1593,31.7,4.5,"NEAR COAST OF OAXACA, MEXICO",91166694
1972,12,09,22:26:27,14.5349,-93.5444,57.9,4.5,"NEAR COAST OF CHIAPAS, MEXICO",92787987
1973,03,09,06:05:04,18.7719,-104.8937,105.9,4.5,"NEAR COAST OF JALISCO, MEXICO",100505104
1973,04,01,07:18:33,14.9792,-94.3953,54.5,4.5,"OFF COAST OF CHIAPAS, MEXICO",102496713
1973,04,12,11:56:20,17.5394,-99.3968,96.4,4.5,"GUERRERO, MEXICO",103463780
1973,06,08,20:06:14,15.9639,-97.8933,53.8,4.5,"NEAR COAST OF OAXACA, MEXICO",108417974
1973,06,10,04:26:09,25.7981,-109.9557,33,4.5,"GULF OF CALIFORNIA",108534369
1973,06,11,01:28:48,17.1776,-100.8439,0,4.5,"GUERRERO, MEXICO",108610128
1973,06,15,08:02:24,15.0951,-93.3347,85.5,4.5,"NEAR COAST OF CHIAPAS, MEXICO",108979344
1973,06,17,12:36:21,16.9137,-100.2415,66.9,4.5,"NEAR COAST OF GUERRERO, MEXICO",109168581
1973,07,20,13:49:30,18.8241,-106.3812,40.7,4.5,"OFF COAST OF JALISCO, MEXICO",112024170
1973,08,02,10:08:59,16.5991,-98.1852,68.5,4.5,"NEAR COAST OF GUERRERO, MEXICO",113134139
1973,08,22,23:42:03,17.32,-94.7102,200,4.5,"CHIAPAS, MEXICO",114910923
1973,09,14,05:40:08,14.705,-94.4603,33,4.5,"OFF COAST OF CHIAPAS, MEXICO",116833208
1973,09,15,17:27:34,14.1448,-93.5386,39.2,4.5,"NEAR COAST OF CHIAPAS, MEXICO",116962054
1973,10,10,19:16:54,29.5299,-113.5988,35.8,4.5,"GULF OF CALIFORNIA",119128614
1973,10,23,16:23:17,17.6762,-105.9248,52.6,4.5,"OFF COAST OF JALISCO, MEXICO",120241397
1973,11,25,20:52:22,16.316,-97.9649,72.7,4.5,"OAXACA, MEXICO",123108742
1973,11,25,21:17:12,16.0618,-97.829,0,4.5,"OAXACA, MEXICO",123110232
1973,11,29,11:37:12,15.6921,-94.4635,91,4.5,"NEAR COAST OF OAXACA, MEXICO",123421032
1974,01,10,14:35:59,18.1082,-101.7238,82.9,4.5,"GUERRERO, MEXICO",127060559
1974,01,20,07:46:25,16.4902,-94.5314,67.4,4.5,"OAXACA, MEXICO",127899985
1974,03,31,07:41:59,14.6674,-105.7455,33,4.5,"NORTHERN EAST PACIFIC RISE",133947719
1974,05,06,05:39:45,14.5002,-93.8781,46,4.5,"NEAR COAST OF CHIAPAS, MEXICO",137050785
1974,06,25,09:09:02,15.6785,-95.3711,42.7,4.5,"NEAR COAST OF OAXACA, MEXICO",141383342
1974,07,25,09:53:36,19.3181,-96.1599,59.2,4.5,"VERACRUZ, MEXICO",143978016
1974,07,28,08:00:12,17.818,-101.2755,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",144230412
1974,09,25,17:13:59,15.2531,-95.011,42,4.5,"NEAR COAST OF OAXACA, MEXICO",149361239
1974,09,25,22:16:04,17.3768,-99.2963,0,4.5,"GUERRERO, MEXICO",149379364
1974,10,16,21:26:52,15.8523,-98.8052,22.6,4.5,"OFF COAST OF GUERRERO, MEXICO",151190812
1974,11,18,00:27:38,16.8974,-99.669,78.3,4.5,"NEAR COAST OF GUERRERO, MEXICO",153966458
1975,01,07,21:10:04,15.0606,-93.9994,52,4.5,"NEAR COAST OF CHIAPAS, MEXICO",158361004
1975,01,31,18:51:57,15.6442,-104.6225,110.1,4.5,"OFF COAST OF MICHOACAN, MEXICO",160426317
1975,03,09,12:08:03,25.771,-109.9963,33,4.5,"GULF OF CALIFORNIA",163598883
1975,04,24,18:12:41,12.8207,-99.2779,49.9,4.5,"OFF COAST OF MEXICO",167595161
1975,04,24,20:13:00,15.5164,-99.1206,33,4.5,"OFF COAST OF GUERRERO, MEXICO",167602380
1975,05,04,03:14:53,16.6287,-98.818,89.1,4.5,"NEAR COAST OF GUERRERO, MEXICO",168405293
1975,05,04,15:23:25,15.569,-93.6297,72.3,4.5,"NEAR COAST OF CHIAPAS, MEXICO",168449005
1975,05,16,12:01:33,15.767,-94.4516,65.8,4.5,"NEAR COAST OF OAXACA, MEXICO",169473693
1975,05,29,21:45:56,14.8121,-99.6493,0,4.5,"OFF COAST OF GUERRERO, MEXICO",170631956
1975,06,11,18:02:21,18.0217,-102.9592,0,4.5,"MICHOACAN, MEXICO",171741741
1975,07,01,10:12:39,18.3096,-102.6443,58.5,4.5,"MICHOACAN, MEXICO",173441559
1975,07,22,05:22:45,18.5732,-100.7043,92.8,4.5,"GUERRERO, MEXICO",175238565
1975,07,28,16:57:23,24.7418,-109.6726,0,4.5,"GULF OF CALIFORNIA",175798643
1975,09,26,15:37:32,16.3793,-94.8215,71.9,4.5,"OAXACA, MEXICO",180977852
1975,09,30,06:05:03,14.7359,-104.961,105.2,4.5,"NORTHERN EAST PACIFIC RISE",181289103
1975,10,23,15:09:14,15.1349,-94.6465,33,4.5,"NEAR COAST OF OAXACA, MEXICO",183308954
1975,12,22,14:41:57,17.2833,-93.7178,246,4.5,"CHIAPAS, MEXICO",188491317
1976,01,20,11:27:52,24.1576,-108.7777,69.5,4.5,"GULF OF CALIFORNIA",190985272
1976,01,22,23:53:28,16.1824,-93.1691,118.3,4.5,"CHIAPAS, MEXICO",191202808
1976,01,30,00:11:16,16.0403,-93.3676,116.7,4.5,"CHIAPAS, MEXICO",191808676
1976,02,03,22:13:45,15.7403,-96.9829,82.9,4.5,"NEAR COAST OF OAXACA, MEXICO",192233625
1976,07,23,01:39:53,16.7191,-97.1597,47.9,4.5,"OAXACA, MEXICO",206933993
1976,08,14,01:11:56,17.7403,-101.2999,63,4.5,"NEAR COAST OF GUERRERO, MEXICO",208833116
1976,08,30,09:42:52,15.2296,-104.426,33,4.5,"OFF COAST OF MICHOACAN, MEXICO",210246172
1976,09,13,22:04:52,18.1586,-102.7726,102.9,4.5,"MICHOACAN, MEXICO",211500292
1976,09,24,03:15:45,17.3046,-95.6132,89.2,4.5,"OAXACA, MEXICO",212382945
1976,10,10,06:36:45,16.26,-100.55,24,4.5,"NEAR COAST OF GUERRERO, MEXICO",213777405
1976,10,17,13:14:01,29.4678,-113.4401,33,4.5,"GULF OF CALIFORNIA",214406041
1976,12,11,14:15:33,25.8075,-109.6734,28.9,4.5,"GULF OF CALIFORNIA",219161733
1977,05,20,19:22:45,17.3135,-99.8774,93.6,4.5,"GUERRERO, MEXICO",233004165
1977,06,13,14:20:40,15.7706,-94.3111,108.5,4.5,"NEAR COAST OF OAXACA, MEXICO",235059640
1977,10,28,15:23:52,15.1938,-93.1424,53,4.5,"NEAR COAST OF CHIAPAS, MEXICO",246900232
1978,01,13,12:53:32,16.6503,-96.653,137,4.5,"OAXACA, MEXICO",253544012
1978,01,25,06:45:11,15.0599,-94.6427,33,4.5,"NEAR COAST OF OAXACA, MEXICO",254558711
1978,03,14,01:17:03,27.0776,-111.2873,15,4.5,"GULF OF CALIFORNIA",258686223
1978,04,10,15:14:42,18.4015,-101.2821,33,4.5,"GUERRERO, MEXICO",261069282
1978,06,02,08:06:52,18.7254,-100.6563,90.1,4.5,"GUERRERO, MEXICO",265622812
1978,06,03,07:26:48,23.2845,-108.2481,33,4.5,"GULF OF CALIFORNIA",265706808
1978,07,08,02:02:07,15.2108,-94.1299,53.5,4.5,"NEAR COAST OF OAXACA, MEXICO",268711327
1978,07,08,20:16:55,17.9203,-101.6106,0,4.5,"NEAR COAST OF GUERRERO, MEXICO",268777015
1978,07,10,04:13:26,15.8879,-98.2827,29.1,4.5,"OFF COAST OF GUERRERO, MEXICO",268892006
1978,07,21,05:06:51,15.4756,-94.7098,33,4.5,"NEAR COAST OF OAXACA, MEXICO",269845611
1978,08,09,16:11:23,18.0193,-108.8556,33,4.5,"REVILLA GIGEDO ISLANDS REGION",271527083
1978,09,09,13:11:31,16.932,-101.9071,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",274194691
1978,10,13,09:05:44,15.0005,-104.7682,33,4.5,"OFF COAST OF MICHOACAN, MEXICO",277117544
1978,11,29,20:49:05,14.4256,-96.4306,33,4.5,"OFF COAST OF OAXACA, MEXICO",281220545
1978,11,29,22:28:11,15.978,-96.385,33,4.5,"NEAR COAST OF OAXACA, MEXICO",281226491
1978,11,30,00:01:16,16.2616,-96.3221,47.1,4.5,"OAXACA, MEXICO",281232076
1978,12,02,20:27:41,16.0681,-96.3938,49.7,4.5,"OAXACA, MEXICO",281478461
1978,12,11,05:06:12,15.8249,-100.1855,33,4.5,"OFF COAST OF GUERRERO, MEXICO",282200772
1978,12,17,21:26:05,19.6858,-108.879,33,4.5,"REVILLA GIGEDO ISLANDS REGION",282777965
1978,12,28,19:45:37,15.9202,-96.4758,45.9,4.5,"NEAR COAST OF OAXACA, MEXICO",283722337
1979,01,05,06:52:00,14.1193,-93.2439,40,4.5,"NEAR COAST OF CHIAPAS, MEXICO",284367120
1979,01,20,05:29:58,25.3491,-112.2818,15,4.5,"BAJA CALIFORNIA, MEXICO",285658198
1979,02,14,05:44:22,24.3954,-108.8324,15,4.5,"GULF OF CALIFORNIA",287819062
1979,02,15,22:56:05,17.0456,-101.2423,4,4.5,"NEAR COAST OF GUERRERO, MEXICO",287967365
1979,02,26,22:15:57,19.9587,-100.1526,33,4.5,"MICHOACAN, MEXICO",288915357
1979,03,02,19:06:14,18.7412,-108.2664,10,4.5,"REVILLA GIGEDO ISLANDS REGION",289249574
1979,03,05,00:57:43,18.007,-102.6297,77.2,4.5,"MICHOACAN, MEXICO",289443463
1979,03,28,13:33:53,17.1544,-100.5948,99,4.5,"GUERRERO, MEXICO",291476033
1979,05,30,08:04:29,16.6465,-96.5035,45.3,4.5,"OAXACA, MEXICO",296899469
1979,06,11,01:31:01,17.1599,-94.2175,46.8,4.5,"CHIAPAS, MEXICO",297912661
1979,06,29,04:43:23,17.0489,-94.808,127,4.5,"CHIAPAS, MEXICO",299479403
1979,07,30,09:35:37,13.9489,-93.161,41.5,4.5,"OFF COAST OF CHIAPAS, MEXICO",302175337
1979,09,17,17:47:33,19.2193,-108.5311,73.5,4.5,"REVILLA GIGEDO ISLANDS REGION",306438453
1979,10,07,07:46:07,15.8266,-96.5584,33,4.5,"NEAR COAST OF OAXACA, MEXICO",308130367
1979,12,09,09:19:10,19.6092,-109.0945,10,4.5,"REVILLA GIGEDO ISLANDS REGION",313579150
1980,02,02,13:35:12,16.419,-98.2704,62.3,4.5,"NEAR COAST OF GUERRERO, MEXICO",318346512
1980,02,28,16:35:04,13.3849,-93.238,33,4.5,"OFF COAST OF CHIAPAS, MEXICO",320603704
1980,07,24,09:12:28,17.0381,-93.8444,149,4.5,"CHIAPAS, MEXICO",333277948
1980,08,06,15:39:46,19.9306,-105.0197,103,4.5,"NEAR COAST OF JALISCO, MEXICO",334424386
1980,08,09,01:10:44,16.6,-96.5,5,4.5,"OAXACA, MEXICO",334631444
1980,08,16,21:01:50,17.5,-95.4,70,4.5,"OAXACA, MEXICO",335307710
1980,08,18,09:40:38,17.2,-100.6,8,4.5,"GUERRERO, MEXICO",335439638
1980,08,25,09:03:05,15.8,-98.6,5,4.5,"OFF COAST OF GUERRERO, MEXICO",336042185
1980,09,02,01:13:57,30.1445,-113.4533,15,4.5,"GULF OF CALIFORNIA",336705237
1980,09,15,07:36:52,14.7,-96.1,5,4.5,"OFF COAST OF OAXACA, MEXICO",337851412
1980,09,29,02:53:14,19.7,-102.6,20,4.5,"MICHOACAN, MEXICO",339043994
1980,10,16,14:51:25,14.3449,-93.1145,49.8,4.5,"NEAR COAST OF CHIAPAS, MEXICO",340555885
1980,11,25,12:15:36,18.1,-101.4,45,4.5,"GUERRERO, MEXICO",344002536
1980,11,30,02:19:30,17.5308,-97.9982,35,4.5,"OAXACA, MEXICO",344398770
1980,12,03,08:18:58,16.9,-101.8,10,4.5,"NEAR COAST OF GUERRERO, MEXICO",344679538
1980,12,10,10:07:51,17.71,-98.77,50,4.5,"GUERRERO, MEXICO",345290871
1980,12,13,12:40:29,16.7,-101.4,5,4.5,"NEAR COAST OF GUERRERO, MEXICO",345559229
1980,12,31,23:17:24,19.1336,-99.4752,4,4.5,"CENTRAL MEXICO",347152644
1981,02,11,20:38:52,16.9871,-100.0767,8.5,4.5,"NEAR COAST OF GUERRERO, MEXICO",350771932
1981,02,12,04:13:50,17.3,-101.9,1,4.5,"NEAR COAST OF GUERRERO, MEXICO",350799230
1981,02,12,18:01:55,17.0568,-99.0148,8,4.5,"GUERRERO, MEXICO",350848915
1981,03,03,21:54:22,17.4286,-101.183,5,4.5,"NEAR COAST OF GUERRERO, MEXICO",352504462
1981,03,08,20:44:19,17.9837,-100.9947,25,4.5,"GUERRERO, MEXICO",352932259
1981,03,11,05:11:35,16.6599,-98.8193,87,4.5,"NEAR COAST OF GUERRERO, MEXICO",353135495
1981,05,03,14:22:47,15.1773,-94.3268,33,4.5,"NEAR COAST OF OAXACA, MEXICO",357747767
1981,05,13,22:11:15,16.0932,-96.5125,199.4,4.5,"OAXACA, MEXICO",358639875
1981,05,14,15:29:27,16.6708,-95.2028,59.4,4.5,"OAXACA, MEXICO",358702167
1981,05,15,23:03:29,16.7,-100.9,10,4.5,"NEAR COAST OF GUERRERO, MEXICO",358815809
1981,05,24,19:47:09,16.9947,-98.9284,15,4.5,"NEAR COAST OF GUERRERO, MEXICO",359581629
1981,05,25,08:24:09,16.7,-96,25,4.5,"OAXACA, MEXICO",359627049
1981,05,30,05:08:30,25.068,-108.7994,10,4.5,"GULF OF CALIFORNIA",360047310
1981,06,11,12:15:22,16.8,-99.3,5,4.5,"NEAR COAST OF GUERRERO, MEXICO",361109722
1981,06,14,05:28:43,14.3032,-93.894,33,4.5,"NEAR COAST OF CHIAPAS, MEXICO",361344523
1981,07,12,04:33:08,17.0232,-101.382,8,4.5,"NEAR COAST OF GUERRERO, MEXICO",363760388
1981,07,13,10:04:01,16.955,-97.7495,61.5,4.5,"OAXACA, MEXICO",363866641
1981,07,15,07:41:28,15.57,-94.52,33,4.5,"NEAR COAST OF OAXACA, MEXICO",364030888
1981,07,31,10:29:48,17.87,-94.9,33,4.5,"CHIAPAS, MEXICO",365423388
1981,09,07,02:12:00,17.1132,-99.8224,56.8,4.5,"GUERRERO, MEXICO",368676720
1981,09,18,08:56:07,16.5517,-99.7932,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",369651367
1981,09,20,10:21:54,19.0065,-99.4611,12,4.5,"CENTRAL MEXICO",369829314
1981,10,07,04:07:06,16.5,-100.3,10,4.5,"NEAR COAST OF GUERRERO, MEXICO",371275626
1981,10,25,07:39:56,18.1327,-101.9069,69.4,4.5,"GUERRERO, MEXICO",372843596
1981,11,01,11:52:42,17.2,-102.8,5,4.5,"NEAR COAST OF MICHOACAN, MEXICO",373463562
1981,11,05,17:04:24,16.4837,-98.81,48.2,4.5,"NEAR COAST OF GUERRERO, MEXICO",373827864
1981,11,18,05:41:39,14.8609,-93.9374,48.6,4.5,"NEAR COAST OF CHIAPAS, MEXICO",374910099
1981,11,28,10:01:03,24.4861,-109.1994,33,4.5,"GULF OF CALIFORNIA",375789663
1981,12,05,01:12:51,20.8547,-104.9634,96.8,4.5,"JALISCO, MEXICO",376362771
1981,12,17,22:56:30,16.4223,-93.6045,117.4,4.5,"CHIAPAS, MEXICO",377477790
1982,01,19,06:12:19,14.3952,-94.6286,10.1,4.5,"OFF COAST OF CHIAPAS, MEXICO",380268739
1982,01,26,03:35:49,28.2867,-112.0093,10,4.5,"GULF OF CALIFORNIA",380864149
1982,01,31,10:44:49,15.3862,-98.9853,5,4.5,"OFF COAST OF GUERRERO, MEXICO",381321889
1982,02,18,05:11:21,19.2178,-108.6125,10,4.5,"REVILLA GIGEDO ISLANDS REGION",382857081
1982,02,27,17:40:01,12.6956,-93.4887,33,4.5,"OFF COAST OF CHIAPAS, MEXICO",383679601
1982,03,02,17:05:07,17.4708,-94.5769,180.4,4.5,"CHIAPAS, MEXICO",383936707
1982,03,23,05:44:38,13.3086,-94.5789,33,4.5,"OFF COAST OF CHIAPAS, MEXICO",385710278
1982,04,10,10:28:16,17.1603,-101.6139,5,4.5,"NEAR COAST OF GUERRERO, MEXICO",387282496
1982,07,04,03:09:45,16.4455,-98.4157,53.5,4.5,"NEAR COAST OF GUERRERO, MEXICO",394600185
1982,07,20,21:59:06,16.0837,-98.4741,48.4,4.5,"NEAR COAST OF GUERRERO, MEXICO",396050346
1982,07,24,18:57:40,15.2769,-93.8134,73.8,4.5,"NEAR COAST OF CHIAPAS, MEXICO",396385060
1982,07,27,04:52:59,15.888,-98.2642,30,4.5,"OFF COAST OF GUERRERO, MEXICO",396593579
1982,09,23,05:30:31,17.0161,-98.9778,50.5,4.5,"GUERRERO, MEXICO",401607031
1982,10,18,22:43:14,16.3,-101.7,10,4.5,"NEAR COAST OF GUERRERO, MEXICO",403828994
1982,10,21,19:58:21,14.2384,-93.7863,33,4.5,"NEAR COAST OF CHIAPAS, MEXICO",404078301
1982,10,25,13:33:13,14.9053,-95.704,33,4.5,"OFF COAST OF OAXACA, MEXICO",404400793
1982,12,21,02:01:34,15.9973,-98.0857,15,4.5,"OFF COAST OF GUERRERO, MEXICO",409284094
1982,12,30,13:26:53,25.5002,-109.4333,33,4.5,"GULF OF CALIFORNIA",410102813
1983,01,17,04:42:15,16.9174,-100.2644,28,4.5,"NEAR COAST OF GUERRERO, MEXICO",411626535
1983,01,23,23:55:42,18.3,-102.8,20,4.5,"MICHOACAN, MEXICO",412214142
1983,01,24,08:52:56,15.1279,-95.6743,8.3,4.5,"NEAR COAST OF OAXACA, MEXICO",412246376
1983,01,25,18:52:08,15.9987,-95.5141,51.6,4.5,"NEAR COAST OF OAXACA, MEXICO",412368728
1983,01,26,02:08:19,16.1775,-95.3017,63.8,4.5,"OAXACA, MEXICO",412394899
1983,01,29,22:39:44,17.2047,-101.8037,15,4.5,"NEAR COAST OF GUERRERO, MEXICO",412727984
1983,02,14,07:22:35,17,-95.2,65,4.5,"OAXACA, MEXICO",414055355
1983,02,21,03:42:10,17.5481,-107.7689,10,4.5,"OFF COAST OF JALISCO, MEXICO",414646930
1983,02,24,05:32:57,25.0985,-109.9085,10,4.5,"GULF OF CALIFORNIA",414912777
1983,03,07,17:15:36,19.5057,-109.476,10,4.5,"REVILLA GIGEDO ISLANDS REGION",415905336
1983,03,28,01:03:14,15.9673,-98.3013,40.3,4.5,"OFF COAST OF GUERRERO, MEXICO",417661394
1983,04,17,11:02:24,15.3,-98.5,25,4.5,"OFF COAST OF GUERRERO, MEXICO",419425344
1983,05,03,16:17:11,16.8846,-99.774,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",420826631
1983,05,04,06:42:02,17.2713,-94.2299,33,4.5,"CHIAPAS, MEXICO",420878522
1983,05,05,03:07:27,23.369,-108.6148,10,4.5,"GULF OF CALIFORNIA",420952047
1983,05,07,22:21:57,16.6355,-101.7151,15,4.5,"NEAR COAST OF GUERRERO, MEXICO",421194117
1983,05,08,16:04:17,19.2925,-109.9826,10,4.5,"REVILLA GIGEDO ISLANDS REGION",421257857
1983,05,08,22:38:48,19.5966,-109.3399,10,4.5,"REVILLA GIGEDO ISLANDS REGION",421281528
1983,05,14,05:52:46,15.6691,-94.0252,115.6,4.5,"NEAR COAST OF OAXACA, MEXICO",421739566
1983,06,01,17:20:13,16.9078,-99.1316,31.1,4.5,"NEAR COAST OF GUERRERO, MEXICO",423336013
1983,06,24,00:18:00,17.3925,-100.7613,66.5,4.5,"GUERRERO, MEXICO",425261880
1983,07,28,12:35:18,15.2,-97.4,15,4.5,"NEAR COAST OF OAXACA, MEXICO",428243718
1983,08,11,10:04:20,16.2,-100.7,15,4.5,"NEAR COAST OF GUERRERO, MEXICO",429444260
1983,11,02,08:15:38,18.2,-102.8,10,4.5,"MICHOACAN, MEXICO",436608938
1984,03,08,21:35:59,15.183,-96.9331,5,4.5,"NEAR COAST OF OAXACA, MEXICO",447629759
1984,05,22,06:36:27,15.4,-98.2,10,4.5,"OFF COAST OF GUERRERO, MEXICO",454055787
1984,07,18,21:54:29,17.86,-102.73,5,4.5,"NEAR COAST OF MICHOACAN, MEXICO",459035669
1984,08,03,17:50:58,15.5341,-97.49,5,4.5,"NEAR COAST OF OAXACA, MEXICO",460403458
1984,08,08,13:14:35,16.2395,-99.0909,24.4,4.5,"NEAR COAST OF GUERRERO, MEXICO",460818875
1984,09,04,03:21:16,16.3008,-97.9836,76.8,4.5,"OAXACA, MEXICO",463116076
1984,09,26,13:41:15,18.4629,-103.0584,33,4.5,"NEAR COAST OF MICHOACAN, MEXICO",465054075
1984,10,03,12:46:23,28.854,-112.779,10,4.5,"GULF OF CALIFORNIA",465655583
1984,11,04,12:43:48,17.0379,-95.1941,135.4,4.5,"OAXACA, MEXICO",468420228
1984,12,30,07:31:50,19.2906,-104.1154,6,4.5,"NEAR COAST OF JALISCO, MEXICO",473239910
1985,01,20,13:51:02,17.9523,-102.5822,120.8,4.5,"NEAR COAST OF MICHOACAN, MEXICO",475077062
1985,02,01,01:19:32,16.1196,-95.8262,74.6,4.5,"OAXACA, MEXICO",476068772
1985,02,18,17:44:31,16.4178,-94.6044,131.5,4.5,"OAXACA, MEXICO",477596671
1985,03,07,00:26:03,26.3154,-109.9333,10,4.5,"GULF OF CALIFORNIA",479003163
1985,05,07,08:00:29,15.5816,-94.602,53.9,4.5,"NEAR COAST OF OAXACA, MEXICO",484300829
1985,06,03,23:30:02,17.6666,-106.9871,10,4.5,"OFF COAST OF JALISCO, MEXICO",486689402
1985,06,18,17:32:10,17.3679,-101.1838,44.5,4.5,"NEAR COAST OF GUERRERO, MEXICO",487963930
1985,09,20,03:42:40,17.5531,-101.5432,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",496035760
1985,09,23,19:31:33,17.2268,-101.4335,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",496351893
1985,09,24,07:03:14,18.0944,-101.8502,33,4.5,"GUERRERO, MEXICO",496393394
1985,09,24,22:37:26,17.8719,-102.3057,33,4.5,"NEAR COAST OF MICHOACAN, MEXICO",496449446
1985,10,30,02:30:47,17.1263,-100.0336,76.2,4.5,"GUERRERO, MEXICO",499487447
1985,11,24,09:44:20,16.327,-98.1454,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",501673460
1985,12,23,11:30:44,17.5696,-101.7515,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",504185444
1986,01,24,18:03:30,17.241,-100.892,33,4.5,"GUERRERO, MEXICO",506973810
1986,03,02,12:20:48,24.0745,-108.8299,10,4.5,"GULF OF CALIFORNIA",510150048
1986,03,19,23:37:10,14.7213,-93.8104,31.1,4.5,"NEAR COAST OF CHIAPAS, MEXICO",511659430
1986,04,28,08:22:34,17.1431,-95.0197,100.3,4.5,"OAXACA, MEXICO",515060554
1986,04,30,15:00:21,17.877,-103.3182,73.9,4.5,"NEAR COAST OF MICHOACAN, MEXICO",515257221
1986,05,18,23:25:43,18.3944,-103.1914,33,4.5,"NEAR COAST OF MICHOACAN, MEXICO",516842743
1986,05,24,16:24:17,14.9689,-93.7417,33,4.5,"NEAR COAST OF CHIAPAS, MEXICO",517335857
1986,06,16,05:51:08,17.2559,-99.4406,64.4,4.5,"GUERRERO, MEXICO",519285068
1986,06,23,23:54:31,14.3363,-93.783,41.9,4.5,"NEAR COAST OF CHIAPAS, MEXICO",519954871
1986,06,29,06:23:21,14.7464,-93.5126,61.7,4.5,"NEAR COAST OF CHIAPAS, MEXICO",520410201
1986,07,14,06:35:42,17.5469,-105.5584,33,4.5,"OFF COAST OF JALISCO, MEXICO",521706942
1986,08,26,07:39:56,16.3289,-98.0527,32.4,4.5,"NEAR COAST OF GUERRERO, MEXICO",525425996
1986,09,30,18:56:53,16.0938,-98.6378,33,4.5,"NEAR COAST OF GUERRERO, MEXICO",528490613
1986,11,04,20:38:54,16.5205,-97.2267,69.3,4.5,"OAXACA, MEXICO",531520734
1987,05,01,00:50:55,16.7719,-98.2537,86.6,4.5,"NEAR COAST OF GUERRERO, MEXICO",546828655
1987,06,20,11:00:18,29.2746,-112.9483,10,4.5,"GULF OF CALIFORNIA",551185218
1987,06,20,11:29:17,28.7772,-112.8612,10,4.5,"GULF OF CALIFORNIA",551186957
1987,07,05,04:58:50,15.43,-96.23,15,4.5,"NEAR COAST OF OAXACA, MEXICO",552459530
1987,07,08,01:46:52,15.0047,-97.2245,20,4.5,"NEAR COAST OF OAXACA, MEXICO",552707212
1987,07,12,10:24:40,17.8519,-94.2264,149.7,4.5,"CHIAPAS, MEXICO",553083880
1987,07,17,19:49:23,19.1626,-108.4448,10,4.5,"REVILLA GIGEDO ISLANDS REGION",553549763
1987,09,16,13:52:00,14.45,-93.59,15,4.5,"NEAR COAST OF CHIAPAS, MEXICO",558798720
1987,10,01,10:50:11,15.4682,-94.5914,55.5,4.5,"NEAR COAST OF OAXACA, MEXICO",560083811
1987,10,25,04:31:58,17.9838,-100.5606,71.1,4.5,"GUERRERO, MEXICO",562134718
1987,12,02,20:30:13,19.6984,-109.258,10,4.5,"REVILLA GIGEDO ISLANDS REGION",565475413
1987,12,12,06:00:47,15.237,-105.2254,10,4.5,"OFF COAST OF MICHOACAN, MEXICO",566287247
1987,12,12,08:58:41,13.8116,-105.7731,10,4.5,"NORTHERN EAST PACIFIC RISE",566297921
1988,01,03,03:14:30,18.97,-95.64,15,4.5,"VERACRUZ, MEXICO",568178070
1988,02,05,03:26:42,16.08,-98.1,6,4.5,"NEAR COAST OF GUERRERO, MEXICO",571030002
1988,02,21,04:12:57,19.61,-104.79,20,4.5,"NEAR COAST OF JALISCO, MEXICO",572415177
